dates,machines,coffee,soda,nrj,day,date
2019-12-03 16:19:49+00:00,A,7,0,10,Tuesday,2019-12-03
2019-12-03 16:28:16+00:00,B,2,0,21,Tuesday,2019-12-03
2019-12-03 16:31:09+00:00,A,6,0,10,Tuesday,2019-12-03
2019-12-03 16:46:19+00:00,A,5,0,10,Tuesday,2019-12-03
2019-12-03 17:00:08+00:00,A,4,0,10,Tuesday,2019-12-03
2019-12-03 17:42:13+00:00,D,0,0,0,Tuesday,2019-12-03
2019-12-03 17:53:32+00:00,C,0,0,0,Tuesday,2019-12-03
2019-12-03 18:22:57+00:00,A,3,0,10,Tuesday,2019-12-03
2019-12-03 18:25:51+00:00,A,2,0,10,Tuesday,2019-12-03
2019-12-03 18:29:35+00:00,B,2,0,20,Tuesday,2019-12-03
2019-12-03 18:33:00+00:00,B,1,0,20,Tuesday,2019-12-03
2019-12-03 18:35:58+00:00,A,2,0,9,Tuesday,2019-12-03
2019-12-03 18:53:31+00:00,A,1,0,9,Tuesday,2019-12-03
2019-12-03 18:54:40+00:00,B,1,0,19,Tuesday,2019-12-03
2019-12-03 19:01:46+00:00,B,1,0,18,Tuesday,2019-12-03
2019-12-03 19:34:48+00:00,B,1,0,17,Tuesday,2019-12-03
2019-12-03 19:46:00+00:00,B,1,0,16,Tuesday,2019-12-03
2019-12-03 19:48:18+00:00,B,1,0,15,Tuesday,2019-12-03
2019-12-03 19:54:44+00:00,B,0,0,15,Tuesday,2019-12-03
2019-12-03 20:39:54+00:00,A,1,0,8,Tuesday,2019-12-03
2019-12-03 21:04:23+00:00,B,0,0,14,Tuesday,2019-12-03
2019-12-03 22:48:37+00:00,A,1,0,7,Tuesday,2019-12-03
2019-12-03 22:58:14+00:00,A,0,0,7,Tuesday,2019-12-03
2019-12-03 23:22:27+00:00,A,0,0,6,Tuesday,2019-12-03
2019-12-04 01:03:27+00:00,B,0,0,13,Wednesday,2019-12-04
2019-12-04 16:24:18+00:00,B,0,0,12,Wednesday,2019-12-04
2019-12-04 17:19:11+00:00,B,0,0,11,Wednesday,2019-12-04
2019-12-04 17:48:53+00:00,B,0,0,10,Wednesday,2019-12-04
2019-12-04 19:31:13+00:00,A,0,0,5,Wednesday,2019-12-04
2019-12-04 20:04:47+00:00,B,0,0,9,Wednesday,2019-12-04
2019-12-04 20:31:46+00:00,B,0,0,8,Wednesday,2019-12-04
2019-12-04 22:02:11+00:00,A,0,0,4,Wednesday,2019-12-04
2019-12-04 22:11:24+00:00,B,0,0,7,Wednesday,2019-12-04
2019-12-04 22:21:39+00:00,A,0,0,3,Wednesday,2019-12-04
2019-12-04 22:47:29+00:00,B,0,0,6,Wednesday,2019-12-04
2019-12-04 23:32:31+00:00,B,0,0,5,Wednesday,2019-12-04
2019-12-05 12:11:48+00:00,A,0,-1,3,Thursday,2019-12-05
2019-12-05 12:34:10+00:00,A,280,120,60,Thursday,2019-12-05
2019-12-05 12:40:10+00:00,A,279,120,60,Thursday,2019-12-05
2019-12-05 12:42:28+00:00,A,279,119,60,Thursday,2019-12-05
2019-12-05 12:50:09+00:00,A,278,119,60,Thursday,2019-12-05
2019-12-05 12:52:06+00:00,A,277,119,60,Thursday,2019-12-05
2019-12-05 12:54:47+00:00,B,280,120,60,Thursday,2019-12-05
2019-12-05 13:03:47+00:00,B,279,120,60,Thursday,2019-12-05
2019-12-05 13:03:48+00:00,A,277,118,60,Thursday,2019-12-05
2019-12-05 13:04:56+00:00,B,278,120,60,Thursday,2019-12-05
2019-12-05 13:11:33+00:00,A,276,118,60,Thursday,2019-12-05
2019-12-05 13:12:08+00:00,B,277,120,60,Thursday,2019-12-05
2019-12-05 13:12:21+00:00,B,277,119,60,Thursday,2019-12-05
2019-12-05 13:14:36+00:00,A,275,118,60,Thursday,2019-12-05
2019-12-05 13:17:58+00:00,B,276,119,60,Thursday,2019-12-05
2019-12-05 13:20:08+00:00,B,276,118,60,Thursday,2019-12-05
2019-12-05 13:21:50+00:00,B,276,117,60,Thursday,2019-12-05
2019-12-05 13:31:26+00:00,B,275,117,60,Thursday,2019-12-05
2019-12-05 13:37:03+00:00,B,274,117,60,Thursday,2019-12-05
2019-12-05 13:41:24+00:00,B,273,117,60,Thursday,2019-12-05
2019-12-05 13:47:12+00:00,A,275,118,59,Thursday,2019-12-05
2019-12-05 13:47:53+00:00,A,275,117,59,Thursday,2019-12-05
2019-12-05 13:57:12+00:00,B,272,117,60,Thursday,2019-12-05
2019-12-05 14:01:29+00:00,C,280,120,60,Thursday,2019-12-05
2019-12-05 14:03:06+00:00,C,280,119,60,Thursday,2019-12-05
2019-12-05 14:04:02+00:00,B,271,117,60,Thursday,2019-12-05
2019-12-05 14:04:29+00:00,C,279,119,60,Thursday,2019-12-05
2019-12-05 14:04:38+00:00,C,278,119,60,Thursday,2019-12-05
2019-12-05 14:04:52+00:00,A,275,116,59,Thursday,2019-12-05
2019-12-05 14:05:55+00:00,C,277,119,60,Thursday,2019-12-05
2019-12-05 14:07:12+00:00,C,277,118,60,Thursday,2019-12-05
2019-12-05 14:07:22+00:00,C,276,118,60,Thursday,2019-12-05
2019-12-05 14:07:33+00:00,C,275,118,60,Thursday,2019-12-05
2019-12-05 14:09:34+00:00,A,274,116,59,Thursday,2019-12-05
2019-12-05 14:19:32+00:00,A,274,115,59,Thursday,2019-12-05
2019-12-05 14:24:22+00:00,C,274,118,60,Thursday,2019-12-05
2019-12-05 14:25:01+00:00,B,270,117,60,Thursday,2019-12-05
2019-12-05 14:29:28+00:00,B,269,117,60,Thursday,2019-12-05
2019-12-05 14:30:39+00:00,B,268,117,60,Thursday,2019-12-05
2019-12-05 14:35:07+00:00,B,267,117,60,Thursday,2019-12-05
2019-12-05 14:35:31+00:00,B,267,116,60,Thursday,2019-12-05
2019-12-05 14:38:23+00:00,B,267,115,60,Thursday,2019-12-05
2019-12-05 14:38:52+00:00,C,274,117,60,Thursday,2019-12-05
2019-12-05 14:43:36+00:00,C,273,117,60,Thursday,2019-12-05
2019-12-05 14:43:56+00:00,B,266,115,60,Thursday,2019-12-05
2019-12-05 14:47:33+00:00,C,272,117,60,Thursday,2019-12-05
2019-12-05 14:50:12+00:00,B,265,115,60,Thursday,2019-12-05
2019-12-05 14:50:29+00:00,A,273,115,59,Thursday,2019-12-05
2019-12-05 14:51:09+00:00,C,271,117,60,Thursday,2019-12-05
2019-12-05 14:55:19+00:00,B,264,115,60,Thursday,2019-12-05
2019-12-05 14:57:28+00:00,C,271,116,60,Thursday,2019-12-05
2019-12-05 14:57:55+00:00,A,272,115,59,Thursday,2019-12-05
2019-12-05 14:58:32+00:00,B,264,114,60,Thursday,2019-12-05
2019-12-05 14:59:34+00:00,A,272,114,59,Thursday,2019-12-05
2019-12-05 15:04:33+00:00,A,271,114,59,Thursday,2019-12-05
2019-12-05 15:06:19+00:00,C,270,116,60,Thursday,2019-12-05
2019-12-05 15:09:34+00:00,C,270,115,60,Thursday,2019-12-05
2019-12-05 15:13:37+00:00,A,270,114,59,Thursday,2019-12-05
2019-12-05 15:13:49+00:00,B,263,114,60,Thursday,2019-12-05
2019-12-05 15:14:36+00:00,B,263,113,60,Thursday,2019-12-05
2019-12-05 15:15:48+00:00,B,262,113,60,Thursday,2019-12-05
2019-12-05 15:17:09+00:00,C,269,115,60,Thursday,2019-12-05
2019-12-05 15:17:37+00:00,B,261,113,60,Thursday,2019-12-05
2019-12-05 15:17:44+00:00,A,269,114,59,Thursday,2019-12-05
2019-12-05 15:19:45+00:00,C,268,115,60,Thursday,2019-12-05
2019-12-05 15:21:19+00:00,D,280,120,60,Thursday,2019-12-05
2019-12-05 15:25:44+00:00,A,268,114,59,Thursday,2019-12-05
2019-12-05 15:27:58+00:00,A,267,114,59,Thursday,2019-12-05
2019-12-05 15:29:19+00:00,D,279,120,60,Thursday,2019-12-05
2019-12-05 15:31:16+00:00,A,267,114,58,Thursday,2019-12-05
2019-12-05 15:31:52+00:00,A,267,114,57,Thursday,2019-12-05
2019-12-05 15:34:40+00:00,A,267,113,57,Thursday,2019-12-05
2019-12-05 15:36:09+00:00,D,279,119,60,Thursday,2019-12-05
2019-12-05 15:38:47+00:00,A,267,113,56,Thursday,2019-12-05
2019-12-05 15:41:10+00:00,D,279,118,60,Thursday,2019-12-05
2019-12-05 15:41:18+00:00,A,267,112,56,Thursday,2019-12-05
2019-12-05 15:43:47+00:00,B,261,112,60,Thursday,2019-12-05
2019-12-05 15:58:39+00:00,D,279,118,59,Thursday,2019-12-05
2019-12-05 15:58:47+00:00,C,268,114,60,Thursday,2019-12-05
2019-12-05 16:01:45+00:00,C,268,114,59,Thursday,2019-12-05
2019-12-05 16:05:17+00:00,C,268,113,59,Thursday,2019-12-05
2019-12-05 16:06:29+00:00,C,268,112,59,Thursday,2019-12-05
2019-12-05 16:06:40+00:00,B,260,112,60,Thursday,2019-12-05
2019-12-05 16:11:09+00:00,A,266,112,56,Thursday,2019-12-05
2019-12-05 16:15:13+00:00,C,267,112,59,Thursday,2019-12-05
2019-12-05 16:23:38+00:00,C,267,111,59,Thursday,2019-12-05
2019-12-05 16:26:14+00:00,C,267,111,58,Thursday,2019-12-05
2019-12-05 16:35:40+00:00,A,265,112,56,Thursday,2019-12-05
2019-12-05 16:41:59+00:00,D,278,118,59,Thursday,2019-12-05
2019-12-05 16:43:21+00:00,D,278,118,58,Thursday,2019-12-05
2019-12-05 16:46:08+00:00,A,264,112,56,Thursday,2019-12-05
2019-12-05 16:50:56+00:00,B,260,111,60,Thursday,2019-12-05
2019-12-05 16:56:24+00:00,B,259,111,60,Thursday,2019-12-05
2019-12-05 17:09:41+00:00,C,267,110,58,Thursday,2019-12-05
2019-12-05 17:14:29+00:00,B,258,111,60,Thursday,2019-12-05
2019-12-05 17:15:02+00:00,C,267,109,58,Thursday,2019-12-05
2019-12-05 17:17:38+00:00,B,258,111,59,Thursday,2019-12-05
2019-12-05 17:18:07+00:00,A,264,111,56,Thursday,2019-12-05
2019-12-05 17:19:59+00:00,D,277,118,58,Thursday,2019-12-05
2019-12-05 17:24:09+00:00,D,277,117,58,Thursday,2019-12-05
2019-12-05 17:24:52+00:00,D,277,116,58,Thursday,2019-12-05
2019-12-05 17:34:46+00:00,C,266,109,58,Thursday,2019-12-05
2019-12-05 17:36:41+00:00,A,264,111,55,Thursday,2019-12-05
2019-12-05 17:40:35+00:00,A,263,111,55,Thursday,2019-12-05
2019-12-05 17:41:19+00:00,B,258,110,59,Thursday,2019-12-05
2019-12-05 17:46:13+00:00,B,258,109,59,Thursday,2019-12-05
2019-12-05 17:46:19+00:00,B,257,109,59,Thursday,2019-12-05
2019-12-05 17:48:14+00:00,D,277,116,57,Thursday,2019-12-05
2019-12-05 17:50:45+00:00,D,276,116,57,Thursday,2019-12-05
2019-12-05 18:07:11+00:00,A,262,111,55,Thursday,2019-12-05
2019-12-05 18:07:43+00:00,D,276,115,57,Thursday,2019-12-05
2019-12-05 18:13:07+00:00,D,276,115,56,Thursday,2019-12-05
2019-12-05 18:17:10+00:00,D,275,115,56,Thursday,2019-12-05
2019-12-05 18:26:29+00:00,C,266,108,58,Thursday,2019-12-05
2019-12-05 18:31:48+00:00,B,257,109,58,Thursday,2019-12-05
2019-12-05 18:32:55+00:00,B,257,109,57,Thursday,2019-12-05
2019-12-05 18:46:22+00:00,B,257,108,57,Thursday,2019-12-05
2019-12-05 18:46:27+00:00,B,257,108,56,Thursday,2019-12-05
2019-12-05 18:59:38+00:00,D,274,115,56,Thursday,2019-12-05
2019-12-05 19:00:23+00:00,C,265,108,58,Thursday,2019-12-05
2019-12-05 19:00:49+00:00,C,265,108,57,Thursday,2019-12-05
2019-12-05 19:05:30+00:00,C,265,108,56,Thursday,2019-12-05
2019-12-05 19:10:32+00:00,D,274,115,55,Thursday,2019-12-05
2019-12-05 19:11:09+00:00,C,265,107,56,Thursday,2019-12-05
2019-12-05 19:15:31+00:00,C,265,106,56,Thursday,2019-12-05
2019-12-05 19:16:53+00:00,C,265,105,56,Thursday,2019-12-05
2019-12-05 19:19:33+00:00,C,264,105,56,Thursday,2019-12-05
2019-12-05 19:22:40+00:00,C,264,104,56,Thursday,2019-12-05
2019-12-05 19:29:50+00:00,A,262,110,55,Thursday,2019-12-05
2019-12-05 19:38:22+00:00,B,257,107,56,Thursday,2019-12-05
2019-12-05 19:43:29+00:00,B,257,107,55,Thursday,2019-12-05
2019-12-05 19:55:11+00:00,B,257,106,55,Thursday,2019-12-05
2019-12-05 19:55:47+00:00,C,264,103,56,Thursday,2019-12-05
2019-12-05 20:02:01+00:00,B,256,106,55,Thursday,2019-12-05
2019-12-05 20:02:57+00:00,C,264,103,55,Thursday,2019-12-05
2019-12-05 20:05:09+00:00,A,262,109,55,Thursday,2019-12-05
2019-12-05 20:08:50+00:00,B,256,105,55,Thursday,2019-12-05
2019-12-05 20:11:47+00:00,D,274,114,55,Thursday,2019-12-05
2019-12-05 20:12:38+00:00,C,264,102,55,Thursday,2019-12-05
2019-12-05 20:14:04+00:00,C,264,102,54,Thursday,2019-12-05
2019-12-05 20:18:30+00:00,B,256,105,54,Thursday,2019-12-05
2019-12-05 20:20:58+00:00,C,263,102,54,Thursday,2019-12-05
2019-12-05 20:21:15+00:00,C,263,101,54,Thursday,2019-12-05
2019-12-05 20:21:56+00:00,C,263,100,54,Thursday,2019-12-05
2019-12-05 20:23:23+00:00,A,262,108,55,Thursday,2019-12-05
2019-12-05 20:25:06+00:00,B,256,105,53,Thursday,2019-12-05
2019-12-05 20:26:50+00:00,C,263,99,54,Thursday,2019-12-05
2019-12-05 20:28:28+00:00,B,256,104,53,Thursday,2019-12-05
2019-12-05 20:31:32+00:00,B,256,103,53,Thursday,2019-12-05
2019-12-05 20:32:34+00:00,B,256,102,53,Thursday,2019-12-05
2019-12-05 20:37:10+00:00,A,262,107,55,Thursday,2019-12-05
2019-12-05 20:43:30+00:00,C,263,98,54,Thursday,2019-12-05
2019-12-05 20:53:23+00:00,D,273,114,55,Thursday,2019-12-05
2019-12-05 20:59:35+00:00,C,263,97,54,Thursday,2019-12-05
2019-12-05 21:03:30+00:00,B,256,102,52,Thursday,2019-12-05
2019-12-05 21:03:53+00:00,A,262,106,55,Thursday,2019-12-05
2019-12-05 21:03:57+00:00,C,263,97,53,Thursday,2019-12-05
2019-12-05 21:06:03+00:00,B,255,102,52,Thursday,2019-12-05
2019-12-05 21:06:31+00:00,C,263,96,53,Thursday,2019-12-05
2019-12-05 21:16:53+00:00,A,262,105,55,Thursday,2019-12-05
2019-12-05 21:17:06+00:00,B,255,101,52,Thursday,2019-12-05
2019-12-05 21:23:46+00:00,C,263,95,53,Thursday,2019-12-05
2019-12-05 21:28:52+00:00,C,262,95,53,Thursday,2019-12-05
2019-12-05 21:30:45+00:00,B,255,100,52,Thursday,2019-12-05
2019-12-05 21:36:15+00:00,C,262,94,53,Thursday,2019-12-05
2019-12-05 21:42:19+00:00,B,255,99,52,Thursday,2019-12-05
2019-12-05 21:42:42+00:00,A,261,105,55,Thursday,2019-12-05
2019-12-05 21:47:53+00:00,D,273,113,55,Thursday,2019-12-05
2019-12-05 21:50:43+00:00,D,273,112,55,Thursday,2019-12-05
2019-12-05 22:14:43+00:00,A,260,105,55,Thursday,2019-12-05
2019-12-05 22:42:31+00:00,B,255,98,52,Thursday,2019-12-05
2019-12-05 22:51:11+00:00,C,262,94,52,Thursday,2019-12-05
2019-12-05 22:53:03+00:00,C,262,93,52,Thursday,2019-12-05
2019-12-05 22:56:59+00:00,D,273,111,55,Thursday,2019-12-05
2019-12-05 23:03:14+00:00,D,273,110,55,Thursday,2019-12-05
2019-12-05 23:25:04+00:00,A,260,104,55,Thursday,2019-12-05
2019-12-05 23:26:23+00:00,D,273,109,55,Thursday,2019-12-05
2019-12-05 23:58:52+00:00,C,261,93,52,Thursday,2019-12-05
2019-12-06 00:09:04+00:00,C,261,92,52,Friday,2019-12-06
2019-12-06 00:21:34+00:00,C,260,92,52,Friday,2019-12-06
2019-12-06 00:21:51+00:00,C,260,91,52,Friday,2019-12-06
2019-12-06 00:24:53+00:00,C,260,90,52,Friday,2019-12-06
2019-12-06 00:31:52+00:00,C,260,89,52,Friday,2019-12-06
2019-12-06 00:35:29+00:00,C,260,89,51,Friday,2019-12-06
2019-12-06 00:46:12+00:00,B,255,97,52,Friday,2019-12-06
2019-12-06 00:48:46+00:00,D,273,109,54,Friday,2019-12-06
2019-12-06 00:53:55+00:00,C,260,89,50,Friday,2019-12-06
2019-12-06 01:04:34+00:00,D,273,109,53,Friday,2019-12-06
2019-12-06 01:05:48+00:00,C,260,88,50,Friday,2019-12-06
2019-12-06 01:10:37+00:00,A,259,104,55,Friday,2019-12-06
2019-12-06 01:21:45+00:00,C,259,88,50,Friday,2019-12-06
2019-12-06 01:22:08+00:00,B,255,97,51,Friday,2019-12-06
2019-12-06 01:27:14+00:00,C,259,87,50,Friday,2019-12-06
2019-12-06 01:27:30+00:00,D,273,108,53,Friday,2019-12-06
2019-12-06 01:29:27+00:00,D,273,107,53,Friday,2019-12-06
2019-12-06 01:34:36+00:00,C,258,87,50,Friday,2019-12-06
2019-12-06 01:36:08+00:00,A,258,104,55,Friday,2019-12-06
2019-12-06 01:45:27+00:00,B,254,97,51,Friday,2019-12-06
2019-12-06 01:52:13+00:00,C,258,87,49,Friday,2019-12-06
2019-12-06 05:01:09+00:00,C,258,86,49,Friday,2019-12-06
2019-12-06 05:03:19+00:00,A,258,103,55,Friday,2019-12-06
2019-12-06 05:03:56+00:00,D,273,106,53,Friday,2019-12-06
2019-12-06 05:06:21+00:00,A,257,103,55,Friday,2019-12-06
2019-12-06 05:06:42+00:00,D,272,106,53,Friday,2019-12-06
2019-12-06 05:11:07+00:00,C,257,86,49,Friday,2019-12-06
2019-12-06 05:12:02+00:00,A,256,103,55,Friday,2019-12-06
2019-12-06 05:12:40+00:00,B,254,96,51,Friday,2019-12-06
2019-12-06 05:13:18+00:00,D,272,106,52,Friday,2019-12-06
2019-12-06 05:17:51+00:00,B,254,95,51,Friday,2019-12-06
2019-12-06 05:20:51+00:00,B,253,95,51,Friday,2019-12-06
2019-12-06 05:26:06+00:00,D,272,105,52,Friday,2019-12-06
2019-12-06 05:29:01+00:00,C,256,86,49,Friday,2019-12-06
2019-12-06 05:32:51+00:00,A,255,103,55,Friday,2019-12-06
2019-12-06 05:39:58+00:00,A,254,103,55,Friday,2019-12-06
2019-12-06 05:42:12+00:00,C,255,86,49,Friday,2019-12-06
2019-12-06 05:43:37+00:00,D,271,105,52,Friday,2019-12-06
2019-12-06 05:44:33+00:00,C,254,86,49,Friday,2019-12-06
2019-12-06 05:44:49+00:00,D,270,105,52,Friday,2019-12-06
2019-12-06 05:46:15+00:00,C,253,86,49,Friday,2019-12-06
2019-12-06 05:46:39+00:00,D,269,105,52,Friday,2019-12-06
2019-12-06 05:48:07+00:00,A,254,102,55,Friday,2019-12-06
2019-12-06 05:48:07+00:00,A,253,102,55,Friday,2019-12-06
2019-12-06 05:49:20+00:00,D,268,105,52,Friday,2019-12-06
2019-12-06 05:52:44+00:00,C,252,86,49,Friday,2019-12-06
2019-12-06 05:55:39+00:00,C,251,86,49,Friday,2019-12-06
2019-12-06 05:59:45+00:00,D,267,105,52,Friday,2019-12-06
2019-12-06 06:02:09+00:00,D,266,105,52,Friday,2019-12-06
2019-12-06 06:03:10+00:00,B,252,95,51,Friday,2019-12-06
2019-12-06 06:04:11+00:00,A,253,101,55,Friday,2019-12-06
2019-12-06 06:04:24+00:00,A,252,101,55,Friday,2019-12-06
2019-12-06 06:06:57+00:00,A,251,101,55,Friday,2019-12-06
2019-12-06 06:07:11+00:00,B,251,95,51,Friday,2019-12-06
2019-12-06 06:13:25+00:00,D,265,105,52,Friday,2019-12-06
2019-12-06 06:15:54+00:00,A,250,101,55,Friday,2019-12-06
2019-12-06 06:18:47+00:00,C,250,86,49,Friday,2019-12-06
2019-12-06 06:21:00+00:00,B,250,95,51,Friday,2019-12-06
2019-12-06 06:23:02+00:00,C,249,86,49,Friday,2019-12-06
2019-12-06 06:25:23+00:00,A,249,101,55,Friday,2019-12-06
2019-12-06 06:27:04+00:00,C,248,86,49,Friday,2019-12-06
2019-12-06 06:27:46+00:00,C,247,86,49,Friday,2019-12-06
2019-12-06 06:28:34+00:00,A,248,101,55,Friday,2019-12-06
2019-12-06 06:29:34+00:00,C,246,86,49,Friday,2019-12-06
2019-12-06 06:29:46+00:00,C,245,86,49,Friday,2019-12-06
2019-12-06 06:34:38+00:00,B,249,95,51,Friday,2019-12-06
2019-12-06 06:37:01+00:00,C,244,86,49,Friday,2019-12-06
2019-12-06 06:38:42+00:00,B,248,95,51,Friday,2019-12-06
2019-12-06 06:39:14+00:00,D,264,105,52,Friday,2019-12-06
2019-12-06 06:39:42+00:00,B,247,95,51,Friday,2019-12-06
2019-12-06 06:40:32+00:00,A,247,101,55,Friday,2019-12-06
2019-12-06 06:41:39+00:00,D,263,105,52,Friday,2019-12-06
2019-12-06 06:42:18+00:00,D,262,105,52,Friday,2019-12-06
2019-12-06 06:43:01+00:00,C,244,85,49,Friday,2019-12-06
2019-12-06 06:44:05+00:00,D,261,105,52,Friday,2019-12-06
2019-12-06 06:46:25+00:00,A,247,100,55,Friday,2019-12-06
2019-12-06 06:47:19+00:00,D,260,105,52,Friday,2019-12-06
2019-12-06 06:48:26+00:00,C,243,85,49,Friday,2019-12-06
2019-12-06 06:51:05+00:00,B,246,95,51,Friday,2019-12-06
2019-12-06 06:52:31+00:00,C,243,84,49,Friday,2019-12-06
2019-12-06 06:59:14+00:00,C,243,83,49,Friday,2019-12-06
2019-12-06 07:03:47+00:00,A,246,100,55,Friday,2019-12-06
2019-12-06 07:05:15+00:00,B,246,94,51,Friday,2019-12-06
2019-12-06 07:07:28+00:00,A,245,100,55,Friday,2019-12-06
2019-12-06 07:07:37+00:00,B,245,94,51,Friday,2019-12-06
2019-12-06 07:08:20+00:00,A,244,100,55,Friday,2019-12-06
2019-12-06 07:10:16+00:00,D,259,105,52,Friday,2019-12-06
2019-12-06 07:11:09+00:00,D,259,104,52,Friday,2019-12-06
2019-12-06 07:15:18+00:00,B,244,94,51,Friday,2019-12-06
2019-12-06 07:18:01+00:00,C,242,83,49,Friday,2019-12-06
2019-12-06 07:18:56+00:00,D,258,104,52,Friday,2019-12-06
2019-12-06 07:20:08+00:00,D,258,103,52,Friday,2019-12-06
2019-12-06 07:20:26+00:00,A,244,99,55,Friday,2019-12-06
2019-12-06 07:21:00+00:00,D,257,103,52,Friday,2019-12-06
2019-12-06 07:22:54+00:00,C,241,83,49,Friday,2019-12-06
2019-12-06 07:23:18+00:00,D,257,102,52,Friday,2019-12-06
2019-12-06 07:24:40+00:00,B,243,94,51,Friday,2019-12-06
2019-12-06 07:26:52+00:00,D,256,102,52,Friday,2019-12-06
2019-12-06 07:27:41+00:00,A,243,99,55,Friday,2019-12-06
2019-12-06 07:29:59+00:00,A,242,99,55,Friday,2019-12-06
2019-12-06 07:30:17+00:00,D,255,102,52,Friday,2019-12-06
2019-12-06 07:30:31+00:00,C,240,83,49,Friday,2019-12-06
2019-12-06 07:34:34+00:00,A,241,99,55,Friday,2019-12-06
2019-12-06 07:34:53+00:00,B,242,94,51,Friday,2019-12-06
2019-12-06 07:35:25+00:00,C,239,83,49,Friday,2019-12-06
2019-12-06 07:35:30+00:00,A,240,99,55,Friday,2019-12-06
2019-12-06 07:36:18+00:00,D,255,101,52,Friday,2019-12-06
2019-12-06 07:36:22+00:00,A,239,99,55,Friday,2019-12-06
2019-12-06 07:36:24+00:00,D,255,100,52,Friday,2019-12-06
2019-12-06 07:38:01+00:00,C,239,82,49,Friday,2019-12-06
2019-12-06 07:38:21+00:00,B,241,94,51,Friday,2019-12-06
2019-12-06 07:39:54+00:00,B,240,94,51,Friday,2019-12-06
2019-12-06 07:40:46+00:00,C,238,82,49,Friday,2019-12-06
2019-12-06 07:42:18+00:00,A,238,99,55,Friday,2019-12-06
2019-12-06 07:43:27+00:00,B,239,94,51,Friday,2019-12-06
2019-12-06 07:48:03+00:00,A,237,99,55,Friday,2019-12-06
2019-12-06 07:48:05+00:00,D,254,100,52,Friday,2019-12-06
2019-12-06 07:49:06+00:00,C,238,81,49,Friday,2019-12-06
2019-12-06 07:49:23+00:00,A,237,98,55,Friday,2019-12-06
2019-12-06 07:52:42+00:00,D,253,100,52,Friday,2019-12-06
2019-12-06 07:53:38+00:00,A,237,97,55,Friday,2019-12-06
2019-12-06 07:55:40+00:00,A,236,97,55,Friday,2019-12-06
2019-12-06 07:55:48+00:00,D,253,99,52,Friday,2019-12-06
2019-12-06 07:58:58+00:00,A,235,97,55,Friday,2019-12-06
2019-12-06 07:59:03+00:00,C,237,81,49,Friday,2019-12-06
2019-12-06 08:02:22+00:00,D,252,99,52,Friday,2019-12-06
2019-12-06 08:03:37+00:00,D,251,99,52,Friday,2019-12-06
2019-12-06 08:06:44+00:00,B,239,93,51,Friday,2019-12-06
2019-12-06 08:09:31+00:00,D,250,99,52,Friday,2019-12-06
2019-12-06 08:13:19+00:00,B,238,93,51,Friday,2019-12-06
2019-12-06 08:14:00+00:00,C,236,81,49,Friday,2019-12-06
2019-12-06 08:14:20+00:00,A,234,97,55,Friday,2019-12-06
2019-12-06 08:14:38+00:00,D,249,99,52,Friday,2019-12-06
2019-12-06 08:15:48+00:00,D,249,98,52,Friday,2019-12-06
2019-12-06 08:15:50+00:00,C,235,81,49,Friday,2019-12-06
2019-12-06 08:18:25+00:00,C,234,81,49,Friday,2019-12-06
2019-12-06 08:21:34+00:00,C,233,81,49,Friday,2019-12-06
2019-12-06 08:22:22+00:00,C,232,81,49,Friday,2019-12-06
2019-12-06 08:24:07+00:00,A,234,96,55,Friday,2019-12-06
2019-12-06 08:25:40+00:00,C,231,81,49,Friday,2019-12-06
2019-12-06 08:26:18+00:00,B,237,93,51,Friday,2019-12-06
2019-12-06 08:26:37+00:00,C,230,81,49,Friday,2019-12-06
2019-12-06 08:26:54+00:00,B,237,92,51,Friday,2019-12-06
2019-12-06 08:27:06+00:00,C,229,81,49,Friday,2019-12-06
2019-12-06 08:27:35+00:00,A,233,96,55,Friday,2019-12-06
2019-12-06 08:29:10+00:00,B,236,92,51,Friday,2019-12-06
2019-12-06 08:30:25+00:00,D,248,98,52,Friday,2019-12-06
2019-12-06 08:30:53+00:00,B,235,92,51,Friday,2019-12-06
2019-12-06 08:33:53+00:00,D,247,98,52,Friday,2019-12-06
2019-12-06 08:34:08+00:00,D,246,98,52,Friday,2019-12-06
2019-12-06 08:35:07+00:00,C,229,80,49,Friday,2019-12-06
2019-12-06 08:35:13+00:00,B,235,91,51,Friday,2019-12-06
2019-12-06 08:35:57+00:00,D,245,98,52,Friday,2019-12-06
2019-12-06 08:36:11+00:00,B,234,91,51,Friday,2019-12-06
2019-12-06 08:38:20+00:00,A,232,96,55,Friday,2019-12-06
2019-12-06 08:41:01+00:00,D,244,98,52,Friday,2019-12-06
2019-12-06 08:42:29+00:00,C,228,80,49,Friday,2019-12-06
2019-12-06 08:44:18+00:00,A,231,96,55,Friday,2019-12-06
2019-12-06 08:45:40+00:00,A,230,96,55,Friday,2019-12-06
2019-12-06 08:45:43+00:00,D,243,98,52,Friday,2019-12-06
2019-12-06 08:48:33+00:00,B,234,90,51,Friday,2019-12-06
2019-12-06 08:48:53+00:00,A,229,96,55,Friday,2019-12-06
2019-12-06 08:49:47+00:00,C,228,79,49,Friday,2019-12-06
2019-12-06 08:50:21+00:00,C,228,78,49,Friday,2019-12-06
2019-12-06 08:52:17+00:00,D,242,98,52,Friday,2019-12-06
2019-12-06 08:52:29+00:00,C,227,78,49,Friday,2019-12-06
2019-12-06 08:53:22+00:00,B,233,90,51,Friday,2019-12-06
